"parcel","PC1","PC2","PC3"
"RH_DefaultB_Temp_2",-6.89891559439701,1.6794956483364,0.668485171222525
"RH_ContB_PFCmp_2",-1.35651738729982,1.70205979264582,0.21068864910348
"RH_DefaultB_PFCd_2",1.60117982682319,1.05511438429793,-1.62806745816717
"RH_DefaultB_PFCd_4",2.65695927106333,0.667593612884619,0.290031580894045
"RH_DefaultA_PFCd_1",-1.0530319355669,0.324012742616521,-1.13783052226772
"RH_ContB_PFCld_1",-0.756950853178614,0.452583714764029,-0.861483031937243
"RH_SomMotA_14",0.809404073070524,1.76731976567721,1.69381299258789
"RH_SalVentAttnA_ParMed_2",3.9009485317108,-0.120923530482179,-0.487623968372505
"RH_SalVentAttnA_ParMed_5",2.18687314149661,0.74748864317278,1.58204089248193
"RH_SomMotA_6",2.09669243034167,0.776107180366569,0.652094825295888
"RH_SomMotA_13",-3.62517463252908,0.41644180742004,-1.03616187457872
"RH_DorsAttnA_SPL_7",-2.80001988556247,-0.333146457711036,0.297338862113924
"RH_DorsAttnB_PostC_11",-0.770984468752197,-0.315697030554691,0.421932682636855
"RH_DorsAttnB_PostC_10",-0.726743602074697,1.48748981692205,0.146098660419741
"RH_SomMotB_Cent_3",-6.87548019566093,0.20119569811149,0.560448801119583
"RH_SomMotA_1",-3.4294279175039,0.48553930353498,-0.107983756945815
"RH_SomMotA_3",-4.1551043445309,-0.0838013643144172,0.395593740976949
"RH_SomMotA_5",-0.409111541545131,-0.091743257163189,-0.221204970941877
"RH_ContB_PFCld_2",-1.18465859033344,-5.76234976903825e-05,-0.185250245765335
"RH_SalVentAttnA_PrC_1",-2.26742477558566,-0.133925342661909,0.080409749275653
"RH_SomMotB_S2_8",1.1675873920945,-0.0181570609012388,-0.406448494341105
"RH_SalVentAttnB_Ins_3",-0.756465749989815,0.301279639907846,-0.239730710727776
"RH_SomMotB_S2_1",0.486936628041655,-0.454285194460134,-0.25890305341612
"RH_SalVentAttnA_FrOper_1",1.94219816934298,0.193328802317976,-0.329862254307169
"RH_LimbicB_OFC_4",3.82733221946999,-0.669790193031623,-0.62522915703533
"RH_LimbicB_OFC_3",1.74170485422805,0.405173983307846,0.0779752462149565
"RH_ContB_PFClv_2",-0.399521262695475,0.385851547161119,-0.766050741408513
"RH_SalVentAttnB_Ins_2",0.0691419799511785,0.244994208054347,0.882445859357033
"RH_DefaultA_PFCm_6",0.790992641669343,-0.0165681649890309,-1.2978652563957
"RH_LimbicB_OFC_7",2.86022587263656,-0.331503867897569,0.0971736052722975
"RH_LimbicB_OFC_5",2.92678628744549,0.729175670571714,-0.83594807674957
"RH_DefaultA_pCunPCC_4",3.94644828718281,-0.169507016528583,0.389977918230607
"RH_DefaultC_Rsp_2",2.10190940901548,-0.153532358897102,1.12236833802299
"RH_VisCent_ExStr_14",2.32538481899724,-0.720710840981574,-0.221640681324672
"RH_VisCent_Striate_1",2.17590785586071,-1.12369870852294,0.441617731475663
"RH_VisPeri_ExStrSup_2",2.76079072721781,-1.24994141561691,0.650373225148693
"RH_VisPeri_ExStrSup_1",3.453270298629,0.492766545074473,0.154528498092642
"RH_DorsAttnA_SPL_3",-0.755802703972042,-0.260920039640313,0.583512828758799
"RH_VisCent_ExStr_16",-0.180326077158417,-0.140003434543155,0.508738457899047
"RH_VisCent_ExStr_15",-2.58386343536469,0.424906782526526,0.124770721029098
"RH_DefaultA_IPL_1",-1.44556609568221,-0.0311750930576821,0.4940071573661
"RH_TempPar_8",-1.34943178159112,-0.268358605821052,1.36130964127148
"RH_DefaultA_IPL_2",-3.68471981173408,0.246323776658407,1.35038282207073
"RH_VisCent_ExStr_13",0.619668797545194,-0.0785012819773632,-0.342991773306686
"RH_SalVentAttnA_ParOper_4",-2.05750948090132,-0.203236186299499,0.322956345536619
"RH_SalVentAttnB_IPL_2",-2.50193242382245,-0.442980236764087,-0.120741453773181
"RH_TempPar_11",-0.159498007889297,-0.101673919041589,0.412202352025253
"RH_SomMotB_Ins_1",-0.844562097105631,1.43052162933042,-0.600056282423265
"RH_SomMotB_Aud_3",-1.56045167088179,1.28408193044832,0.0961224442478304
"RH_LimbicA_TempPole_2",2.96452827245613,-0.305050373881551,1.22989766685135
"RH_LimbicA_TempPole_3",3.50366081525575,-0.496505558032202,0.121373763050205
"RH_LimbicA_TempPole_1",3.04434431195658,-0.66315740510395,0.141231162211455
"RH_DefaultC_PHC_2",2.70064883426309,0.598208968932137,-0.607865081472472
"RH_DefaultC_PHC_1",3.77818668982629,-0.461228727107174,-0.694107614533818
"RH_VisCent_ExStr_7",-0.541779933691953,-0.308173699665381,1.76391334271106
"RH_VisCent_ExStr_3",3.85391467097898,-0.018498170040251,-0.537572628481437
"RH_VisCent_ExStr_1",4.43790162105861,-0.44777929272037,-0.0707217979456318
"RH_DorsAttnB_TempOcc_1",-0.607555090193381,-0.5173806420566,-0.30237907294086
"RH_DorsAttnA_TempOcc_2",2.40549104432998,-0.188510031084815,-0.0860744015050927
"RH_ContB_Temp_1",1.91939725079535,-0.386574606579711,-0.0330860099812927
"RH_TempPar_2",-1.11082937478184,0.929328995196298,0.870493108516884
"RH_DefaultA_Temp_1",-2.46666507793309,0.753792060565395,-0.166510767544188
"RH_SomMotA_21",-1.80846171222398,0.0933454943107832,0.0301943622883399
"RH_SomMotA_18",-1.24449503063123,0.348279996418116,-0.459122844724358
"RH_SomMotA_10",-2.01419714090645,0.183523335390867,-0.818136070193483
"RH_DefaultA_PFCm_7",-0.920806794099459,0.316402456173752,-0.534425098055655
"RH_ContC_pCun_4",0.220297320031998,0.3164905425876,0.987481692177289
"RH_ContC_pCun_6",1.50330015644538,-0.105946175852165,0.963301001122588
"RH_ContC_pCun_5",-0.719250075897861,-0.284262111238949,1.15917792039047
"RH_DorsAttnB_PostC_5",-0.770792928007845,-0.123719212386727,0.215025556252436
"RH_ContA_IPS_3",-2.77387575133123,-0.0160723750734319,-1.44938806188696
"RH_VisPeri_ExStrInf_5",1.76802843958273,-0.353368706311241,-0.882263227873363
"RH_ContB_PFCld_3",-3.8298495232381,-0.231647754192499,0.855002975477265
"RH_SomMotA_15",2.02236841960023,0.278420821759249,0.0283717339785468
"RH_SalVentAttnB_PFCmp_3",-1.10856841133012,1.25734102607222,1.07820685324836
"RH_SalVentAttnA_FrMed_3",1.35266099431625,0.376709019081109,0.787987410258111
"RH_SomMotA_11",-3.91493544791899,-0.964162534595354,-1.43991053842912
"RH_SomMotA_20",-2.42527626468457,-1.10892295915574,0.388412373621428
"RH_SomMotA_24",0.811668171686957,-0.546693180985662,0.387873568316375
"RH_SomMotA_19",-0.512133017721416,0.993322044836162,1.56076165875357
"RH_SomMotB_Cent_4",-9.08180881912453,-1.17990132893541,-1.726272788265
"RH_SomMotB_Cent_5",-3.58867015719234,0.812258091263803,-2.03210024624593
"RH_SomMotA_12",-1.60201362564652,0.765468070009485,-1.67956041784982
"RH_SomMotA_9",-1.10278019349684,0.706425270507144,-0.332359938681207
"RH_SalVentAttnB_Ins_4",1.00472759714884,-0.941101567669125,-0.651967742157603
"RH_SalVentAttnA_FrOper_2",0.997268987839207,-1.64310104254787,-0.625985888821048
"RH_SalVentAttnA_FrOper_3",-1.89752449295768,-1.21852684694895,1.96679025093661
"RH_ContB_PFClv_1",1.06987688333813,-0.278320759618646,-0.765898203206975
"RH_DefaultB_PFCv_2",0.132045384297026,0.0895875827770288,0.151311508204997
"RH_LimbicB_OFC_6",1.70042889168589,0.959348932288538,-0.687337557656913
"RH_SalVentAttnA_ParMed_1",2.1724427942326,0.580675888758448,-0.505206262183123
"RH_ContC_Cingp_2",2.50498918876489,0.675356173946802,0.243596375802751
"RH_DefaultA_pCunPCC_3",2.62580524828495,0.668426454922708,0.855907218095688
"RH_DefaultA_pCunPCC_1",-3.09169555049233,0.684271301772603,-1.40463081967787
"RH_DorsAttnA_SPL_2",-0.664114799868481,-0.767919703682835,0.0713847517396676
"RH_DefaultC_IPL_1",1.19198511691408,-0.896675798506354,0.199348049877989
"RH_DorsAttnB_PostC_2",-2.92946360393844,-0.0130407146317385,-1.01328813926971
"RH_TempPar_12",-1.02060023621935,-0.932398183394132,0.783791010497527
"RH_SomMotB_S2_2",0.722771401873478,0.354685646337795,0.131586627759132
"RH_SalVentAttnA_ParOper_2",0.127774110392374,-0.283227733031583,0.615966887568862
"RH_DefaultB_PFCv_1",3.88240941867916,-0.980773993353269,0.475488234318129
"RH_LimbicA_TempPole_5",2.83884741494649,-0.483746150877754,-0.0782257036587725
"RH_LimbicA_TempPole_7",2.40266379387998,-0.747695052199722,0.253078963221992
"RH_VisPeri_StriCal_2",2.24744484263552,-0.87439808120595,0.702600882480099
"RH_VisCent_ExStr_6",2.1574211570843,0.480510488850719,-0.446632718206588
"RH_DorsAttnA_TempOcc_1",3.84603093566239,-0.611915444024477,-0.236380350797455
"RH_SomMotB_Aud_1",-0.0927087238276488,0.233450097431592,-0.0467699843477314
"RH_TempPar_4",-1.90458365037839,1.09056769838006,-0.17593044837686
"RH_DefaultB_Temp_1",-2.66516524569011,0.944490404599424,0.561860137582355
"RH_DefaultB_AntTemp_2",0.517958466891155,0.0807471138529205,0.415091277540979
"RH_SalVentAttnB_PFCd_1",1.21000172295854,-0.344065104798759,0.0396108721663907
"RH_ContB_PFCld_6",-2.57597016472373,0.103222816187636,-0.3741588080531
"RH_ContA_PFCd_1",-0.790432162030516,-0.587587479781555,-0.109915533341912
"RH_SomMotA_25",-3.2946666675314,-0.0391231806047268,0.823445395142755
"RH_ContA_PFCl_1",-2.83086707704403,-0.0328767116124482,-0.724587931188329
"RH_ContA_PFCl_6",-1.16537525051391,1.23619260587307,1.63410335319231
"RH_SalVentAttnB_PFClv_1",-4.80763176685438,-0.544206852082228,-0.308240200786359
"RH_SalVentAttnB_PFCl_3",-4.78202327584507,1.15587433622925,-1.17925546019872
"RH_DefaultB_PFCd_1",1.33710822255657,0.0458969648901561,-0.442239785514884
"RH_DefaultA_PFCm_5",3.31817304318432,1.22580340553882,0.605850573763368
"RH_SalVentAttnA_FrMed_1",2.59326837035419,1.33453908750769,0.985843134423767
"RH_ContA_Cingm_1",0.065907869973637,0.796562154131755,-0.655366920758932
"RH_ContC_pCun_2",-0.109153432183358,-0.808333278567132,0.529757155937886
"RH_ContB_IPL_4",-1.77788211914709,-0.0730574242441388,-0.244061840306427
"RH_ContB_IPL_2",-0.021612226292855,-0.177111691391662,0.374464057385419
"RH_ContA_IPS_1",-0.792502273169432,-0.259383566658617,-0.515065385234146
"RH_ContA_IPS_2",-3.86255236368405,0.293755849090913,0.0924854504498495
"RH_SomMotB_S2_7",-1.1505549343141,-0.326314999318509,0.3138837399384
"RH_SalVentAttnA_Ins_1",2.14194457616644,0.0233549854541103,-0.489885319054674
"RH_TempPar_1",-0.108933824142212,0.272979842398654,1.33900419895645
"RH_VisPeri_StriCal_1",0.749685709065608,1.10797943343625,0.427523010860589
"RH_VisPeri_ExStrInf_4",-0.35375525688852,1.60729005228903,-1.64244291704213
"RH_VisCent_ExStr_5",0.952554977055509,0.0386057854349871,0.0989888768844913
"RH_TempPar_6",-2.03265880631974,0.79370137769034,0.305149767116338
"RH_ContB_PFCmp_1",0.392331264963696,1.23670261088386,-0.499099555769294
"RH_DefaultA_PFCd_3",-0.772736783997329,0.765976785703005,-0.274380632816935
"RH_SalVentAttnB_PFCl_4",-0.890158473527728,-0.0240518102812691,0.289827507941248
"RH_SalVentAttnA_ParMed_4",2.18367334600279,1.77035649206388,0.391445528378575
"RH_SalVentAttnA_ParMed_3",1.54455457410681,-0.210397323752974,-0.569183452209089
"RH_SomMotA_8",1.54460432169056,1.18977119689119,1.13440781588116
"RH_DorsAttnB_PostC_7",-4.57640910874239,1.38221294810655,-0.723683755000284
"RH_DorsAttnA_SPL_6",-4.81223087574261,0.050343395144294,0.0471614959938233
"RH_DorsAttnB_PostC_9",-0.136974295780377,-0.440735771186947,0.202409261626257
"RH_SomMotB_Cent_2",-0.173008562360732,-0.503857494497864,-0.16105056575837
"RH_DorsAttnB_PostC_6",-2.87907331300697,-1.13235142289038,0.177134348658663
"RH_ContB_PFCld_4",-4.50604880656997,-0.926943094300546,1.16224892474982
"RH_ContA_PFCl_7",-5.5311808594842,1.37109510827865,-1.88349321427734
"RH_DorsAttnB_PrCv_1",-2.65399412620342,-0.640438434135169,1.28947993853328
"RH_SalVentAttnA_Ins_4",3.45683505653645,-0.22766176053765,-0.817726403414338
"RH_SomMotB_S2_5",0.961344904688405,-0.356670995689879,-0.102111547339716
"RH_DefaultA_PFCm_3",-4.06707895236436,-0.430980727283425,-0.951669445523008
"RH_DefaultA_PFCm_1",-0.574667145880482,0.337090227160594,-0.854608071531119
"RH_DefaultA_pCunPCC_5",3.77737895772066,-0.227951855866446,0.527469578734053
"RH_ContC_Cingp_1",1.63612970160734,0.432032762847368,-0.509469710716557
"RH_DorsAttnA_SPL_4",-3.36416575826197,0.376857837096711,-0.523982532084787
"RH_DorsAttnA_SPL_1",-0.0729221888243956,-0.992018734978255,-0.163040969376337
"RH_TempPar_10",-2.08188296455202,0.447442828500628,1.15513322459632
"RH_TempPar_7",-3.49994830112707,0.448675668423307,0.734910691804283
"RH_DorsAttnA_ParOcc_2",-1.72347912259281,0.705721436452206,1.13335132192897
"RH_VisCent_ExStr_12",-1.34743368616278,0.650703795128556,-0.69422409224992
"RH_DorsAttnB_PostC_1",-3.94467392245208,-0.437957560609029,-0.626911622575288
"RH_SalVentAttnB_IPL_3",0.357746827039766,-0.388118171025358,-0.426107869036177
"RH_SalVentAttnB_IPL_1",-0.535663695456684,-0.297550177878205,-0.230941133641437
"RH_LimbicB_OFC_1",0.208073367077831,-1.4817758589878,-0.727081621162103
"RH_LimbicA_TempPole_6",2.00767233417796,-0.985300850052159,1.15439207526945
"RH_VisCent_ExStr_4",2.64956184856237,0.387965671388534,-0.657432994294518
"RH_VisPeri_ExStrInf_3",2.17457366732966,0.131937109930911,0.00507818787016939
"RH_LimbicA_TempPole_8",3.53943804316466,-0.506450925300219,-0.364095918307338
"RH_ContB_Temp_3",0.182875963126057,0.0418220202399962,-0.131610576353914
