"parcel","cortical_thickness","pial_lgi","sulcal_depth","cortical_surface_area","csf_thickness","skull_thickness","skin_thickness"
"RH_ContC_pCun_4",2.57786760014347,2.62648115402613,-3.02846836467258,0.711747941425723,19.9290869908455,6.82785976748181,7.42428330274729
"RH_ContC_pCun_6",2.57810088884028,2.43458351858333,-1.56374550208334,0.757846187021654,19.168240637771,7.70152763587411,8.67551086109537
"RH_ContC_pCun_5",2.43781414643632,2.56661131494332,-5.81974006628042,0.725002839303141,12.2104106561052,6.9979487176965,7.89879081636199
"RH_DorsAttnB_PostC_5",2.21843533188689,2.85526860929003,9.9117068652234,0.76911180588155,24.2667988006326,6.83134728890878,6.50624175372986
"RH_ContA_IPS_3",2.34321594585252,2.86301344942898,1.35028692976941,0.75067670206518,15.8839928315732,6.39519304446024,6.96116956504616
"RH_VisPeri_ExStrInf_5",1.72230821634455,2.31760623008423,3.06782170016634,0.716648506642045,31.8556501451603,19.5802649873676,9.61123832329574
"RH_ContB_PFCld_3",2.94499981183046,2.63084643038881,0.643288787714449,0.704879854738835,9.99030699181606,6.95570601966592,5.10626209638936
"RH_SomMotA_15",2.70940617169484,2.06318356141005,-1.50297257068422,0.676648357422045,23.3620850874646,7.1821866383647,6.15723216061545
"RH_SalVentAttnB_PFCmp_3",3.0818277784691,1.9406762552444,-4.93357182325531,0.68902496177118,12.8378488058331,6.30918637454738,5.61656977116376
"RH_SalVentAttnA_FrMed_3",3.03420367400821,1.90468934941583,0.584833152829272,0.712929038194622,20.6222338211246,6.61471892566216,5.69622995068387
"RH_SomMotA_11",2.12118170532782,2.61076662622886,0.702558119349203,0.73492462181564,10.6132971738876,6.68767242129323,6.16157392191269
"RH_SomMotA_20",1.97561202100233,2.25083962435785,-1.60067485139773,0.664223024572589,7.48230004192967,6.63144671916962,6.33654687828139
"RH_SomMotA_24",2.2688642966934,2.16090741946927,-7.33120726685663,0.525055773106197,5.61827714437873,7.59038079878361,7.1154192790089
"RH_SomMotA_19",2.23754970662913,2.16356724310832,-3.73313956691403,0.731073097058922,12.5617411835178,8.12250744157536,7.60367476864226
"RH_SomMotB_Cent_4",2.73671726435012,3.02867146300219,3.73581869366961,0.695881196618409,13.5288815899,4.67991900673911,5.22112807294882
"RH_SomMotB_Cent_5",2.20230916264332,2.89471756304064,8.9002787880738,0.889637669444527,19.3231948015858,5.41407594893502,4.97444860110939
"RH_SomMotA_12",1.99145805016729,2.48809091492767,5.97599867539855,0.877338036174386,13.7572808411285,6.18745576334364,6.01152011274381
"RH_SomMotA_9",1.93342883887445,2.69092286262642,-2.01016567720123,0.614079852374286,6.10634484039255,6.00423295656298,5.74863072920089
"RH_SalVentAttnB_Ins_4",2.77159698571843,4.11060910057603,-2.54403902381,0.733002654525504,8.23094424494991,4.06176290270413,8.31396862870304
"RH_SalVentAttnA_FrOper_2",2.80923883120219,4.17001570653224,-1.77044262902379,0.728400220581587,10.6364420781965,3.60040647309759,9.39099131891693
"RH_SalVentAttnA_FrOper_3",2.78102197446445,4.15592729868275,-3.13939848422801,0.720137255321635,8.50718732045429,3.36913501390136,9.03932128684355
"RH_ContB_PFClv_1",2.84916571558338,2.07734191295219,-0.0765034113181372,0.742116806645916,3.08222420840231,2.77792468299604,12.495179569068
"RH_DefaultB_PFCv_2",2.98507826236283,3.2975332618143,-3.48865261869026,0.719391722675305,6.0966529830859,3.40208006595109,14.0330174344912
"RH_LimbicB_OFC_6",2.9998458178147,1.84457476595174,1.18307388137419,0.738310803019482,13.1949728542825,8.0725207254161,5.96119982843814
"RH_SalVentAttnA_ParMed_1",2.5344102914724,2.07658661523108,4.60445885524406,0.739116855091968,34.3435284242792,6.57462479300418,6.15730367003188
"RH_ContC_Cingp_2",1.37972047128197,1.82464190655284,1.00812143476813,0.684384559384651,44.0158392985662,8.06535557988617,6.33697642303175
"RH_DefaultA_pCunPCC_3",2.80033238145554,2.72112797597133,-1.75772983177059,0.698106967345655,25.4895098391658,6.36018126309829,6.26470282318395
"RH_DefaultA_pCunPCC_1",2.6028574231881,2.31692039247733,-2.14215633228197,0.603075460273417,41.5845597233605,10.6550608867377,7.26968506592602
"RH_DorsAttnA_SPL_2",2.33676205683068,2.72971039371365,-3.94400478468258,0.599519653315095,4.40308297749943,5.29486708254992,7.17937686198128
"RH_DefaultC_IPL_1",2.65359554271544,3.00816084524637,-2.21903508934706,0.731521182162787,5.46356874431974,5.12719542621284,6.08849359968657
"RH_DorsAttnB_PostC_2",2.70558308419727,2.90564895517191,-0.824391797717128,0.718702940398423,8.19903527029397,5.31893270650658,5.60326311491574
"RH_TempPar_12",2.66277381166908,3.16045041891359,4.51575758189298,0.718356338346967,12.8545814515641,5.53246182536486,7.13808152912566
"RH_SomMotB_S2_2",2.80974854338226,4.25532357651287,11.3959406909973,0.759629071794603,29.354353719413,7.19323205043919,7.36338359823724
"RH_SalVentAttnA_ParOper_2",2.73599686106123,3.45113352096749,5.63409528909413,0.765406415241138,17.1268582205708,4.24385237278745,7.88249522159362
"RH_DefaultB_PFCv_1",3.21225005275265,2.66930362935315,-1.87248233916962,0.713183739103412,6.71128947644437,2.89105808734894,17.5102413627209
"RH_LimbicA_TempPole_5",3.60665934093741,2.20612577274935,-5.53105002483785,0.708483099444023,3.80409726441301,2.97678710135403,18.8982425730749
"RH_LimbicA_TempPole_7",3.97080507138438,2.18040920168625,-3.72739080935459,0.696613916049555,8.53443006736215,3.11512023694363,11.9511270086588
"RH_VisPeri_StriCal_2",2.2694696793591,2.44398733438367,-0.458293336434468,0.622620134806111,13.0534278758251,7.61198893289496,5.1456127716677
"RH_VisCent_ExStr_6",2.69787065830885,2.37304173030105,-1.52306129910079,0.665707479358888,5.43029968469751,5.21822752672083,7.02414806566986
"RH_DorsAttnA_TempOcc_1",2.83562286499819,2.48569233666168,2.9962003198138,0.728148653390217,10.4242385478107,12.0804509186306,7.87801236433486
"RH_SomMotB_Aud_1",2.68945340121665,4.33701494659923,-0.76997742965041,0.6558556623443,10.9975872695314,4.80125024974214,9.79269372861824
"RH_TempPar_4",3.05717367137599,3.79755443385524,-2.6159243355336,0.669683669622128,7.64154292273725,4.40369489661649,9.3873914796063
"RH_DefaultB_Temp_1",2.98957203775403,3.02161262448835,0.589337816147958,0.735479816045715,10.6163433707127,4.6543926462362,9.26079033182351
"RH_DefaultB_AntTemp_2",3.43332230847729,2.48828567387972,-1.96110977931718,0.731146882306117,3.35421923418676,2.75987137529804,13.7394203180781
"RH_SalVentAttnB_PFCd_1",2.96157852318061,2.06249439029537,-2.24699221827462,0.721281290790181,10.9399956636468,5.67455650553291,5.64367236914458
"RH_ContB_PFCld_6",2.62093619591948,2.17443238177161,-0.267629489954308,0.761591698272505,9.68396811208863,6.16828573700311,5.45577666206636
"RH_ContA_PFCd_1",2.800649944214,2.30752003686361,4.06621320897912,0.79596302101555,14.6725812550464,5.86689775961417,5.28720669237357
"RH_SomMotA_25",2.4347717776185,2.06662086702528,-1.23363938047994,0.55390317709673,10.7595764954885,6.90568311214447,6.09568529015496
"RH_ContA_PFCl_1",2.51366982968537,3.45810835511534,-1.32489236980071,0.726440289533222,7.74766359295878,5.58570349549914,4.61180729382522
"RH_ContA_PFCl_6",2.52448765617136,3.46287641069298,9.79851123772719,0.754501053830986,19.9566749575845,5.91965790351361,4.5840790368363
"RH_SalVentAttnB_PFClv_1",2.53427716701645,3.16539956063775,-3.39002483702391,0.71647123847972,4.21155051313279,4.0558767847077,6.31831712009504
"RH_SalVentAttnB_PFCl_3",2.51916314404586,2.18724341392517,0.691952479354523,0.726853855519459,9.49065569844739,6.51260155316057,4.82722485147674
"RH_DefaultB_PFCd_1",2.49303223302029,2.06006492408816,-2.5056873095789,0.736460751832406,8.21480608586245,6.68570681038143,4.59017140710379
"RH_DefaultA_PFCm_5",3.05745438244643,1.95594152224927,2.95657230819758,0.766628755321452,22.1734910190265,5.9264229417806,8.21475052066527
"RH_SalVentAttnA_FrMed_1",2.72311637276097,1.88855658675495,0.156707215448688,0.783528383625181,38.6954100659019,6.7169001554188,5.70445655270627
"RH_ContA_Cingm_1",1.2963517586212,1.40973756799783,0.886043540022499,0.596567811051826,39.0705341715449,7.36920471576297,5.47109953918799
"RH_ContC_pCun_2",2.17987388891501,2.68809336226982,-0.497258558075081,0.729194915330446,10.718419536098,5.89442160895637,6.96075419477514
"RH_ContB_IPL_4",2.68980346199621,2.94414820843303,-5.01245553486688,0.678102259980367,5.28517469272657,5.84109726232008,7.36130948960108
"RH_ContB_IPL_2",2.84612430508595,3.06048200538339,-3.0547993834955,0.665820783828722,3.688236867099,5.54602857199506,7.1595457142623
